PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT100,CAMBRIDGESHIRE & PETERBOROUGH NHS FT,120,120,1,97.1997046,104.4
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,112,112,1,90.72721763,97.44
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWK00,EAST LONDON NHS FOUNDATION TRUST,112,112,1,90.72721763,97.44
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,112,112,1,90.72721763,97.44
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT200,PENNINE CARE NHS FOUNDATION TRUST,84,84,1,68.07351322,73.08
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,84,84,1,68.07351322,73.08
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,84,84,1,68.07351322,73.08
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT200,PENNINE CARE NHS FOUNDATION TRUST,42,42,1,11.4392522,12.18
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,21,21,1,17.10267831,18.27
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RDY00,DORSET H/CARE UNI NHS FOUNDATION TRUST,504,504,1,407.8790793,438.48
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,7,7,1,5.775826102,6.09
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,252,252,1,203.9957397,219.24
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,60,60,1,48.6560523,52.2
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,30,30,1,24.38422615,26.1
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWK00,EAST LONDON NHS FOUNDATION TRUST,42,42,1,34.09295661,36.54
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,42,42,1,34.09295661,36.54
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,28,56,2,45.53220881,48.72
202012,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,140,140,1,113.380922,121.8
202012,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,28,616,22,51.16524511,52.36
