PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,7,7,1,0.9325138276331507,0.87
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,21,63,3,7.746504235858121,7.86
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,10,10,1,1.290724464990159,1.25
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,28,28,1,3.402281906252524,3.49
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,R1F00,ISLE OF WIGHT NHS TRUST,140,140,1,16.552382935542703,17.44
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,28,84,3,11.507715928106709,11.85
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1F00,ISLE OF WIGHT NHS TRUST,28,140,5,19.179526546844514,19.75
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,56,224,4,30.275348857830906,31.64
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,21,21,1,2.912098928816618,2.97
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,7,7,1,1.045632976272206,0.99
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1F00,ISLE OF WIGHT NHS TRUST,56,504,9,68.11953493011954,71.19
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,14,14,1,1.978865952544412,1.98
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,7,7,1,1.045632976272206,0.99
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,R1F00,ISLE OF WIGHT NHS TRUST,28,112,4,13.609127625010096,13.96
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,7,7,1,1.045632976272206,0.99
202401,Lithium citrate 520mg/5ml oral solution sugar free,0402030P0AAAIAI,R1F00,ISLE OF WIGHT NHS TRUST,600,600,1,42.16813605948793,44.72
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,14,28,2,3.5052553105326028,3.48
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,14,14,1,1.978865952544412,1.98
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RBK00,WALSALL HEALTHCARE NHS TRUST,21,21,1,2.912098928816618,2.97
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,14,56,4,7.915463810177648,7.92
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,10,10,1,1.4415499965088996,1.41
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,R1F00,ISLE OF WIGHT NHS TRUST,84,84,1,9.982045718757574,10.47
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,7,7,1,0.9325138276331507,0.87
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,28,28,1,3.835905309368903,3.95
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,28,28,1,3.835905309368903,3.95
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,14,42,3,5.257882965798904,5.22
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,84,84,1,11.292342523826628,11.86
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,7,7,1,1.045632976272206,0.99
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,9,9,1,1.1681787206311827,1.12
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,42,42,1,5.042509561518826,5.23
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,10,10,1,1.290724464990159,1.25
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RBK00,WALSALL HEALTHCARE NHS TRUST,7,7,1,0.9325138276331507,0.87
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1F00,ISLE OF WIGHT NHS TRUST,28,28,1,3.835905309368903,3.95
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,28,84,3,10.206845718757572,10.47
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,14,14,1,1.7526276552663014,1.74
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,R1F00,ISLE OF WIGHT NHS TRUST,56,56,1,7.5688372144577265,7.91
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RH500,SOMERSET NHS FOUNDATION TRUST,2,2,1,0.37634468015779565,0.28
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,84,84,1,9.982045718757574,10.47
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,14,14,1,1.978865952544412,1.98
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,14,56,4,7.0105106210652055,6.96
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,28,56,2,7.671810618737806,7.9
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,10,10,1,1.4415499965088996,1.41
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RH500,SOMERSET NHS FOUNDATION TRUST,10,10,1,1.4415499965088996,1.41
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RH500,SOMERSET NHS FOUNDATION TRUST,60,60,1,7.163493598501113,7.48
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,28,224,8,30.68724247495122,31.6
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,14,42,3,5.936597857633236,5.94
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,10,20,2,2.883099993017799,2.82
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,56,56,1,7.5688372144577265,7.91
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,84,168,2,19.964091437515144,20.94
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RGD00,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,28,28,1,3.402281906252524,3.49
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RH500,SOMERSET NHS FOUNDATION TRUST,60,60,1,8.096726574773319,8.47
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,21,21,1,2.912098928816618,2.97
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,10,10,1,1.290724464990159,1.25
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,28,28,1,3.402281906252524,3.49
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,7,7,1,0.9325138276331507,0.87
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RH500,SOMERSET NHS FOUNDATION TRUST,7,7,1,1.045632976272206,0.99
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RKL00,WEST LONDON NHS TRUST,28,56,2,7.671810618737806,7.9
202401,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RGD00,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,28,28,1,3.835905309368903,3.95
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RK700,SHEFFIELD HEALTH AND SOCIAL CARE NHS FOUNDATION TRUST,28,112,4,13.609127625010096,13.96
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RH500,SOMERSET NHS FOUNDATION TRUST,84,84,1,9.982045718757574,10.47
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RK700,SHEFFIELD HEALTH AND SOCIAL CARE NHS FOUNDATION TRUST,56,56,1,7.5688372144577265,7.91
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RCE00,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,7,7,1,1.045632976272206,0.99
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,14,14,1,1.7526276552663014,1.74
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,42,42,1,5.7023712619133144,5.93
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,140,140,1,16.552382935542703,17.44
202401,Lithium carbonate 200mg modified-release tablets,0402030K0AAAIAI,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,40,40,1,4.806844668520793,4.98
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,42,42,1,5.042509561518826,5.23
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,14,56,4,7.915463810177648,7.92
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,28,140,5,17.011409531262622,17.45
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,28,84,3,10.206845718757572,10.47
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RDY00,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,28,56,2,7.671810618737806,7.9
202401,Priadel 400mg modified-release tablets,0402030K0BFAAAF,RJ800,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,14,14,1,1.978865952544412,1.98
202401,Priadel 200mg modified-release tablets,0402030K0BFABAI,RGD00,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,28,56,2,6.804563812505048,6.98
