PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RT200,PENNINE CARE NHS FOUNDATION TRUST,7,7,1,5.746731305,6.09
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RPG00,OXLEAS NHS FOUNDATION TRUST,28,28,1,22.64972522,24.36
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,28,28,1,22.64972522,24.36
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,56,56,1,45.18705044,48.72
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,28,56,2,45.29945044,48.72
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,56,56,1,45.18705044,48.72
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,84,84,1,67.72437566,73.08
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,112,112,1,90.26170089,97.44
201706,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,168,168,1,135.3363513,146.16
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,56,616,11,24.13454447,24.75
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,28,196,7,8.104954454,7.91
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,42,210,5,8.379750333,8.45
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,81,81,1,3.128478827,3.26
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,84,420,5,16.19750067,16.9
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,392,7,15.35834648,15.75
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW500,LANCASHIRE CARE NHS FOUNDATION TRUST,49,98,2,3.869999564,3.94
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,14,154,11,6.935493734,6.16
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RYK00,DUDLEY&WALSALL MH PARTNERSHIP NHS TRUST,2,2,1,0.186414204,0.08
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,4,4,1,0.260428409,0.16
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,6,6,1,0.334442613,0.24
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RDY00,DORSET H/CARE UNI NHS FOUNDATION TRUST,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RMY00,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RTV00,NORTH WEST BOROUGHS HEALTHCARE NHS FT,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RWX00,BERKSHIRE HEALTHCARE NHS FT,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,7,7,1,0.371449715,0.28
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RKL00,WEST LONDON NHS TRUST,8,8,1,0.408456817,0.32
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,10,10,1,0.482471022,0.4
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,14,14,1,0.63049943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,14,14,1,0.63049943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,7,14,2,0.74289943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,7,14,2,0.74289943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,14,14,1,0.63049943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW500,LANCASHIRE CARE NHS FOUNDATION TRUST,14,14,1,0.63049943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW500,LANCASHIRE CARE NHS FOUNDATION TRUST,7,14,2,0.74289943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,14,14,1,0.63049943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXM00,DERBYSHIRE HEALTHCARE NHS FT,14,14,1,0.63049943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,14,14,1,0.63049943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,7,14,2,0.74289943,0.56
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,21,21,1,0.889549146,0.84
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RPG00,OXLEAS NHS FOUNDATION TRUST,21,21,1,0.889549146,0.84
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,7,21,3,1.114349146,0.84
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,21,21,1,0.889549146,0.84
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,7,21,3,1.114349146,0.84
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,21,21,1,0.889549146,0.84
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RDY00,DORSET H/CARE UNI NHS FOUNDATION TRUST,28,28,1,1.157850636,1.13
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,28,28,1,1.157850636,1.13
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,28,28,1,1.157850636,1.13
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RKL00,WEST LONDON NHS TRUST,28,28,1,1.157850636,1.13
201706,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RLN00,CITY HOSP SUNDERLAND FOUNDATION TRUST,28,28,1,1.157850636,1.13
