PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,56,56,1,45.78532648,48.72
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,28,28,1,22.94886324,24.36
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV500,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,14,14,1,11.53063162,12.18
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,7,7,1,5.82151581,6.09
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV300,CENTRA AND NORTH WEST LONDON NHS FOUNDATION TRUST,21,21,1,17.23974743,18.27
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,140,140,1,114.2947162,121.8
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,28,252,9,206.5397691,219.24
202302,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,112,112,1,91.45825295,97.44
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,10,10,1,0.909238824,0.85
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,7,28,4,2.699497856,2.4
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,7,7,1,0.674874464,0.6
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,7,7,1,0.674874464,0.6
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW400,MERSEY CARE NHS FOUNDATION TRUST,7,7,1,0.674874464,0.6
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7,7,1,0.674874464,0.6
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,7,14,2,1.349748928,1.2
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,7,14,2,1.349748928,1.2
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV900,HUMBER TEACHING NHS FOUNDATION TRUST,7,14,2,1.349748928,1.2
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RWR00,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,7,14,2,1.349748928,1.2
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,7,14,2,1.349748928,1.2
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,7,14,2,1.349748928,1.2
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,91,91,1,7.368320586,7.74
202302,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,28,280,10,23.43548707,23.8
