PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
201907,Lithium Carb_Tab 250mg,0402030K0AAACAC,RW500,LANCASHIRE CARE NHS FOUNDATION TRUST,21,21,1,17.09559804,18.27
201907,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,42,42,1,34.07879609,36.54
201907,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXM00,DERBYSHIRE HEALTHCARE NHS FT,56,56,1,45.40092812,48.72
201907,Lithium Carb_Tab 250mg,0402030K0AAACAC,RX400,NORTHUMBERLAND TYNE AND WEAR NHS TRUST,120,120,1,97.15924596,104.4
201907,Lithium Carb_Tab 250mg,0402030K0AAACAC,RCE00,BRADFORD DISTRICT CARE NHS FT,224,224,1,181.2665125,194.88
201907,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV300,CTRL & N W LONDON NHS FOUNDATION TRUST,224,224,1,181.2665125,194.88
201907,Lithium Carb_Tab 250mg,0402030K0AAACAC,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,63,63,1,51.06199413,54.81
201907,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,196,196,1,7.437391822,7.88
201907,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,56,728,13,28.65104908,29.25
201907,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,28,196,7,8.139678846,7.91
201907,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,28,364,13,15.11654643,14.69
201907,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,448,8,17.63141482,18
