PERIOD,BNF_CODE,BNF_NAME,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,TOTAL_QUANTITY
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,14.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,7.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,140.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,21.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,28.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1F00,ISLE OF WIGHT NHS TRUST,42.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,56.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,140.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,42.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,168.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,42.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,84.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,42.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,56.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,56.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,126.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,4.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,28.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,28.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,84.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,105.0
201911,0402030P0AAAIAI,Lithium citrate 520mg/5ml oral solution sugar free,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,150.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,RAJ00,SOUTHEND UNIV HOSP NHS FOUNDATION TRUST,56.0
201911,0402030K0AAACAC,Lithium carbonate 250mg tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,56.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,14.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,21.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,56.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,7.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,42.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,45.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,56.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,56.0
201911,0402030K0BFAAAF,Priadel 400mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,42.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,28.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,105.0
201911,0402030K0BFABAI,Priadel 200mg modified-release tablets,RC900,LUTON & DUNSTABLE HOSPITAL TRUST,28.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,14.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,20.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,56.0
201911,0402030K0AAAFAF,Lithium carbonate 400mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,30.0
201911,0402030K0AAAGAG,Lithium carbonate 450mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,30.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,14.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,28.0
201911,0402030K0AAAIAI,Lithium carbonate 200mg modified-release tablets,RCE00,BRADFORD DISTRICT CARE NHS FT,30.0
