PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,84,84,1,67.95149539,73.08
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,140,280,2,226.355118,243.6
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,28,84,3,68.17629539,73.08
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT200,PENNINE CARE NHS FOUNDATION TRUST,10,10,1,8.188482784,8.7
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,21,21,1,17.07217385,18.27
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,112,112,1,90.56452718,97.44
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW400,MERSEY CARE NHS FOUNDATION TRUST,112,112,1,90.56452718,97.44
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,112,112,1,90.56452718,97.44
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXM00,DERBYSHIRE HEALTHCARE NHS FT,112,112,1,90.56452718,97.44
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,28,28,1,22.7254318,24.36
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT200,PENNINE CARE NHS FOUNDATION TRUST,28,28,1,22.7254318,24.36
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,28,28,1,22.7254318,24.36
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,28,28,1,22.7254318,24.36
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV300,CTRL & N W LONDON NHS FOUNDATION TRUST,28,28,1,22.7254318,24.36
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,14,14,1,11.4189159,12.18
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT200,PENNINE CARE NHS FOUNDATION TRUST,14,14,1,11.4189159,12.18
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,14,14,1,11.4189159,12.18
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,14,14,1,11.4189159,12.18
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXM00,DERBYSHIRE HEALTHCARE NHS FT,14,28,2,22.8378318,24.36
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RVV00,EAST KENT HOSPITALS UNIVERSITY NHS FT,180,180,1,145.4818901,156.6
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,60,60,1,48.5688967,52.2
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,252,252,1,203.6296862,219.24
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,62,62,1,50.18411326,53.94
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RRK00,UNIV HPL B/HAM NHS FOUNDATION TRUST,56,56,1,45.33846359,48.72
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,56,56,1,45.33846359,48.72
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXM00,DERBYSHIRE HEALTHCARE NHS FT,28,56,2,45.45086359,48.72
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,28,56,2,45.45086359,48.72
202010,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,63,63,1,50.99172154,54.81
