PERIOD,BNF_CODE,BNF_NAME,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,TOTAL_QUANTITY
201708,0402030K0BBABAF,Camcolit 400_Tab 400mg,R0A00,MANCHESTER UNIVERSITY NHS FT,180.0
201708,0402030K0BFABAI,Priadel_Tab 200mg,R1D00,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,42.0
201708,0402030K0BFAAAF,Priadel_Tab 400mg,R1F00,ISLE OF WIGHT NHS TRUST,42.0
201708,0402030K0AAACAC,Lithium Carb_Tab 250mg,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,56.0
201708,0402030K0AAAFAF,Lithium Carb_Tab 400mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,14.0
201708,0402030K0AAAFAF,Lithium Carb_Tab 400mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,56.0
201708,0402030K0AAAFAF,Lithium Carb_Tab 400mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,4.0
201708,0402030K0AAAIAI,Lithium Carb_Tab 200mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,70.0
201708,0402030K0AAAIAI,Lithium Carb_Tab 200mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,56.0
201708,0402030K0AAAIAI,Lithium Carb_Tab 200mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,84.0
201708,0402030K0AAAIAI,Lithium Carb_Tab 200mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,1.0
201708,0402030K0AAAIAI,Lithium Carb_Tab 200mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,35.0
201708,0402030K0AAAIAI,Lithium Carb_Tab 200mg M/R,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,28.0
201708,0402030K0BBAAAC,Camcolit 250_Tab 250mg,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,42.0
201708,0402030K0BFAAAF,Priadel_Tab 400mg,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,28.0
201708,0402030K0BFAAAF,Priadel_Tab 400mg,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,112.0
201708,0402030K0BFABAI,Priadel_Tab 200mg,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,42.0
