PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RRP00,BARNET ENFIELD & HARINGEY MH TRUST,75,75,1,60.51512121,65.25
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXC00,EAST SUSSEX HEALTHCARE NHS TRUST,14,14,1,11.38757463,12.18
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,28,28,1,22.66274925,24.36
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,56,56,1,45.2130985,48.72
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,28,56,2,45.3254985,48.72
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,56,56,1,45.2130985,48.72
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RW400,MERSEY CARE NHS FOUNDATION TRUST,84,84,1,67.76344775,73.08
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,112,112,1,90.313797,97.44
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,112,112,1,90.313797,97.44
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,112,112,1,90.313797,97.44
201703,Lithium Carb_Tab 250mg,0402030K0AAACAC,RW400,MERSEY CARE NHS FOUNDATION TRUST,112,112,1,90.313797,97.44
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RDY00,DORSET H/CARE UNI NHS FOUNDATION TRUST,3,9,3,0.670456393,0.36
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RPG00,OXLEAS NHS FOUNDATION TRUST,9,9,1,0.445656393,0.36
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,28,308,11,12.74300268,12.43
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,84,420,5,16.20653622,16.9
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,672,12,26.34302947,27
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,45,45,1,1.787939086,1.81
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,56,448,8,17.56201964,18
201703,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RQ400,BLACK COUNTRY PARTNERSHIP NHS FT,2,2,1,0.186456976,0.08
