PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RRE00,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,100,100,1,81.40098228,87
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,56,56,1,45.69000608,48.72
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,56,56,1,45.69000608,48.72
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV500,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,56,56,1,45.69000608,48.72
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,56,56,1,45.69000608,48.72
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,56,56,1,45.69000608,48.72
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,56,56,1,45.69000608,48.72
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,28,28,1,22.90120304,24.36
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,28,28,1,22.90120304,24.36
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,252,252,1,205.2116273,219.24
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,9,27,3,22.31211722,23.49
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV500,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,84,84,1,68.47880912,73.08
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,84,84,1,68.47880912,73.08
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,84,84,1,68.47880912,73.08
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,70,70,1,57.0844076,60.9
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,12,36,3,29.63708962,31.32
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RRE00,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,112,224,2,182.5352243,194.88
202205,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,140,140,1,114.0564152,121.8
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,28,308,11,25.72781476,26.18
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,84,84,1,6.791876753,7.14
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RPG00,OXLEAS NHS FOUNDATION TRUST,84,84,1,6.791876753,7.14
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRQ00,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,84,84,1,6.791876753,7.14
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW400,MERSEY CARE NHS FOUNDATION TRUST,84,84,1,6.791876753,7.14
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,84,84,1,6.791876753,7.14
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,42,42,1,3.452138376,3.57
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV300,CENTRA AND NORTH WEST LONDON NHS FOUNDATION TRUST,42,42,1,3.452138376,3.57
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,42,42,1,3.452138376,3.57
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,42,42,1,3.452138376,3.57
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,42,42,1,3.452138376,3.57
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,168,168,1,13.47135351,14.28
202205,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,7,7,1,0.673700567,0.6
