PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW400,MERSEY CARE NHS FOUNDATION TRUST,56,56,1,45.54427796,48.72
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,56,56,1,45.54427796,48.72
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RGD00,LEEDS AND YORK PARTNERSHIP NHS FT,28,28,1,22.82833898,24.36
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,28,28,1,22.82833898,24.36
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,28,28,1,22.82833898,24.36
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,28,28,1,22.82833898,24.36
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,28,28,1,22.82833898,24.36
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,7,7,1,5.791384744,6.09
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,81,81,1,65.82636633,70.47
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,140,140,1,113.6920949,121.8
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,R1F00,ISLE OF WIGHT NHS TRUST,84,84,1,68.26021693,73.08
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RPG00,OXLEAS NHS FOUNDATION TRUST,112,112,1,90.97615591,97.44
202107,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,112,112,1,90.97615591,97.44
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,14,70,5,6.110433371,5.95
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW400,MERSEY CARE NHS FOUNDATION TRUST,14,70,5,6.110433371,5.95
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RT200,PENNINE CARE NHS FOUNDATION TRUST,60,120,2,9.736400065,10.2
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,90,180,2,14.4922001,15.3
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,10,10,1,0.905033339,0.85
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,10,10,1,0.905033339,0.85
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,10,10,1,0.905033339,0.85
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,10,10,1,0.905033339,0.85
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,30,30,1,2.490300016,2.55
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,30,30,1,2.490300016,2.55
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,30,30,1,2.490300016,2.55
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,30,30,1,2.490300016,2.55
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,42,42,1,3.441460023,3.57
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRP00,BARNET ENFIELD & HARINGEY MH TRUST,42,42,1,3.441460023,3.57
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,42,42,1,3.441460023,3.57
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,42,42,1,3.441460023,3.57
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,42,42,1,3.441460023,3.57
202107,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,42,42,1,3.441460023,3.57
