PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,252,252,1,204.2716715,219.24
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,R1F00,ISLE OF WIGHT NHS TRUST,84,84,1,68.16549049,73.08
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,84,84,1,68.16549049,73.08
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,84,84,1,68.16549049,73.08
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,112,112,1,90.84985398,97.44
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,112,112,1,90.84985398,97.44
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,28,28,1,22.7967635,24.36
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,28,28,1,22.7967635,24.36
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,56,1,45.48112699,48.72
202106,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,56,56,1,45.48112699,48.72
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,7,28,4,2.68451266,2.4
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1F00,ISLE OF WIGHT NHS TRUST,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RJ800,CORNWALL P'SHIP NHS FOUNDATION TRUST,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS F TRUST,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXM00,DERBYSHIRE HEALTHCARE NHS FT,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,7,7,1,0.671128165,0.6
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RPG00,OXLEAS NHS FOUNDATION TRUST,7,14,2,1.34225633,1.2
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,56,392,7,31.81483743,33.32
202106,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRP00,BARNET ENFIELD & HARINGEY MH TRUST,22,22,1,1.853769447,1.87
