PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RQY00,SOUTH WEST LONDON & ST GEORGES M/H TRUST,112,112,1,90.67792802,97.44
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,112,112,1,90.67792802,97.44
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE&WEAR NHS FT,140,140,1,113.31931,121.8
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,28,28,1,22.75378201,24.36
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RXX00,SURREY AND BORDERS PARTNERSHIP NHS FT,100,100,1,80.87447859,87
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,56,1,45.39516401,48.72
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,56,56,1,45.39516401,48.72
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWK00,EAST LONDON NHS FOUNDATION TRUST,56,56,1,45.39516401,48.72
202005,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,28,56,2,45.50756401,48.72
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,28,84,3,3.488032718,3.39
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,28,84,3,3.488032718,3.39
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,70,70,1,2.724152194,2.81
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,28,224,8,20.78941244,21.4
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,60,60,1,2.352372522,2.41
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,60,60,1,2.352372522,2.41
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,60,60,1,2.352372522,2.41
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXM00,DERBYSHIRE HEALTHCARE NHS FT,60,60,1,2.352372522,2.41
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,60,60,1,2.352372522,2.41
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,60,120,2,4.704745044,4.82
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,14,42,3,1.898674621,1.68
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,14,42,3,1.898674621,1.68
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,14,42,3,1.898674621,1.68
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,90,90,1,3.477006029,3.62
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,90,180,2,6.954012058,7.24
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,7,42,6,2.235874621,1.68
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RAT00,NORTH EAST LONDON NHS FOUNDATION TRUST,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RCE00,BRADFORD DISTRICT CARE NHS FT,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRP00,BARNET ENFIELD & HARINGEY MH TRUST,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RT200,PENNINE CARE NHS FOUNDATION TRUST,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RTV00,NORTH WEST BOROUGHS HEALTHCARE NHS FT,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXM00,DERBYSHIRE HEALTHCARE NHS FT,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RYK00,DUDLEY&WALSALL MH PARTNERSHIP NHS TRUST,28,28,1,1.162677573,1.13
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,14,28,2,1.265783081,1.12
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,14,28,2,1.265783081,1.12
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,14,28,2,1.265783081,1.12
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,14,28,2,1.265783081,1.12
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,504,9,19.83294588,20.25
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,56,504,9,19.83294588,20.25
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RP700,LINCOLNSHIRE PSHIP NHS FOUNDATION TRUST,3,3,1,0.223933902,0.12
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,20,20,1,0.855959343,0.8
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,28,196,7,8.138743008,7.91
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,9,18,2,0.894003409,0.72
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,10,10,1,0.484179672,0.4
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,14,126,9,5.696023863,5.04
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,28,392,14,16.27748602,15.82
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RCE00,BRADFORD DISTRICT CARE NHS FT,14,14,1,6.38618196,6.75
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,168,168,1,6.38618196,6.75
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,168,168,1,6.38618196,6.75
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RQY00,SOUTH WEST LONDON & ST GEORGES M/H TRUST,35,35,1,1.422923343,1.41
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RQ300,BIRMINGHAM WOMANS & CHILDRENS NHS FT,30,30,1,1.237033507,1.21
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RT200,PENNINE CARE NHS FOUNDATION TRUST,30,30,1,1.237033507,1.21
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,30,30,1,1.237033507,1.21
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXM00,DERBYSHIRE HEALTHCARE NHS FT,30,30,1,1.237033507,1.21
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,30,30,1,1.237033507,1.21
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,64,64,1,2.501084391,2.57
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,84,84,1,3.253938226,3.38
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,84,84,1,3.253938226,3.38
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,84,84,1,3.253938226,3.38
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,84,84,1,3.253938226,3.38
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,84,84,1,3.253938226,3.38
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RPG00,OXLEAS NHS FOUNDATION TRUST,56,168,3,6.61098196,6.75
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,28,140,5,5.813387863,5.65
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RW500,LANCASHIRE & SOUTH CUMBRIA NHS FT,18,18,1,0.781603409,0.72
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RTV00,NORTH WEST BOROUGHS HEALTHCARE NHS FT,14,70,5,3.164457702,2.8
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RQ300,BIRMINGHAM WOMANS & CHILDRENS NHS FT,112,112,1,4.294921307,4.5
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RRP00,BARNET ENFIELD & HARINGEY MH TRUST,112,112,1,4.294921307,4.5
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,112,112,1,4.294921307,4.5
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXM00,DERBYSHIRE HEALTHCARE NHS FT,90,270,3,10.43101809,10.86
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,7,7,1,0.37264577,0.28
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RTF00,NORTHUMBRIA H/CARE NHS FOUNDATION TRUST,7,7,1,0.37264577,0.28
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,7,7,1,0.37264577,0.28
202005,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RYK00,DUDLEY&WALSALL MH PARTNERSHIP NHS TRUST,7,7,1,0.37264577,0.28
