PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,28,28,1,22.7133766,24.36
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXY00,KENT & MEDWAY NHS & SOC CARE PSHIP TRUST,28,28,1,22.7133766,24.36
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,42,42,1,34.0138649,36.54
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RW500,LANCASHIRE CARE NHS FOUNDATION TRUST,42,42,1,34.0138649,36.54
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RCE00,BRADFORD DISTRICT CARE NHS FT,56,56,1,45.3143532,48.72
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,56,56,1,45.3143532,48.72
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXG00,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FT,56,56,1,45.3143532,48.72
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,42,84,2,68.02772979,73.08
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FT,140,140,1,113.117283,121.8
201805,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXM00,DERBYSHIRE HEALTHCARE NHS FT,150,150,1,121.1890603,130.5
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,56,448,8,17.59942901,18
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,18,18,1,0.780409161,0.72
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV300,CTRL & N W LONDON NHS FOUNDATION TRUST,16,16,1,0.70618592,0.64
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,504,9,19.79935764,20.25
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,11,11,1,0.52062782,0.44
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW400,MERSEY CARE NHS FOUNDATION TRUST,7,49,7,2.605269381,1.96
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,105,105,1,4.027675913,4.22
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,28,308,11,12.76883592,12.43
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXT00,B'HAM & S'HULL MH NHS FOUNDATION TRUST,23,23,1,0.965967261,0.92
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RDZ00,ROYAL BOURNEMOUTH&XCH HOS FOUNDATION TR,2,2,1,0.18662324,0.08
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RQ300,BIRMINGHAM WOMANS & CHILDRENS NHS FT,2,2,1,0.18662324,0.08
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,4,4,1,0.26084648,0.16
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,5,5,1,0.2979581,0.2
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW400,MERSEY CARE NHS FOUNDATION TRUST,6,6,1,0.33506972,0.24
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RQ300,BIRMINGHAM WOMANS & CHILDRENS NHS FT,7,7,1,0.37218134,0.28
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RQY00,SOUTH WEST LONDON & ST GEORGES M/H TRUST,7,7,1,0.37218134,0.28
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,7,7,1,0.37218134,0.28
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,7,7,1,0.37218134,0.28
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,7,7,1,0.37218134,0.28
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXM00,DERBYSHIRE HEALTHCARE NHS FT,7,7,1,0.37218134,0.28
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW500,LANCASHIRE CARE NHS FOUNDATION TRUST,8,8,1,0.40929296,0.32
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RXV00,GREATER MANCHESTER MENTAL HEALTH NHS FT,8,8,1,0.40929296,0.32
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,10,10,1,0.4835162,0.4
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RX300,TEES ESK & WEAR VALLEYS NHS FOUND TRUST,10,10,1,0.4835162,0.4
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RMY00,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,12,12,1,0.55773944,0.48
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,12,12,1,0.55773944,0.48
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RCE00,BRADFORD DISTRICT CARE NHS FT,14,14,1,0.63196268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,7,14,2,0.74436268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RRE00,MIDLANDS P/SHIP NHS FOUNDATION TRUST,14,14,1,0.63196268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RTQ00,2GETHER NHS FOUNDATION TRUST,7,14,2,0.74436268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RTV00,NORTH WEST BOROUGHS HEALTHCARE NHS FT,7,14,2,0.74436268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,14,14,1,0.63196268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,7,14,2,0.74436268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RWV00,DEVON PARTNERSHIP NHS TRUST,14,14,1,0.63196268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RX400,NORTHUMBERLAND TYNE AND WEAR NHS TRUST,7,14,2,0.74436268,0.56
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RPG00,OXLEAS NHS FOUNDATION TRUST,21,21,1,0.891744021,0.84
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT200,PENNINE CARE NHS FOUNDATION TRUST,21,21,1,0.891744021,0.84
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RVJ00,NORTH BRISTOL NHS TRUST,21,21,1,0.891744021,0.84
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RVN00,AVON & WILTSHIRE MENTAL HLTH P/SHIP TRST,21,21,1,0.891744021,0.84
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,21,21,1,0.891744021,0.84
201805,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RW400,MERSEY CARE NHS FOUNDATION TRUST,21,21,1,0.891744021,0.84
