PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RWV00,DEVON PARTNERSHIP NHS TRUST,14,14,1,11.39408838,12.18
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXA00,CHESHIRE & WIRRAL P/S NHS FOUNDATION TR,14,14,1,11.39408838,12.18
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RK700,SHEFFIELD HEALTH & SOCIAL CARE NHS FT,30,30,1,24.28744652,26.1
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,30,30,1,24.28744652,26.1
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,56,56,1,45.2391535,48.72
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,28,56,2,45.3515535,48.72
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RWR00,HERTFORDSHIRE P/SHIP UNIVERSITY NHS FT,56,56,1,45.2391535,48.72
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,60,60,1,48.46249304,52.2
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RRQ00,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,112,112,1,90.36590701,97.44
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RV500,SOUTH LONDON & MAUDSLEY NHS FOUND TRUST,112,112,1,90.36590701,97.44
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RX200,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,112,112,1,90.36590701,97.44
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RQ300,BIRMINGHAM WOMANS & CHILDRENS NHS FT,120,120,1,96.81258608,104.4
201711,Lithium Carb_Tab 250mg,0402030K0AAACAC,RXM00,DERBYSHIRE HEALTHCARE NHS FT,150,150,1,120.9876326,130.5
201711,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,18,18,1,0.779297835,0.72
201711,Lithium Carb_Tab 400mg M/R,0402030K0AAAFAF,RT500,LEICESTERSHIRE PARTNERSHIP NHS TRUST,56,392,7,15.37519014,15.75
