PERIOD,BNF_NAME,BNF_CODE,HOSPITAL_TRUST_CODE,HOSPITAL_TRUST,QUANTITY,TOTAL_QUANTITY,TOTAL_ITEMS,TOTAL_ACTUAL_COST,TOTAL_NIC
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,21,42,2,36.33375747,38.36
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,140,140,1,120.4975557,127.89
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,42,42,1,36.23077065,38.37
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,12,12,1,9.939759646,10.44
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX300,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,28,28,1,23.04290584,24.36
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RKL00,WEST LONDON NHS TRUST,14,14,1,12.15185688,12.79
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RW100,SOUTHERN HEALTH NHS FOUNDATION TRUST,14,14,1,12.15185688,12.79
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RHA00,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,56,56,1,48.27022754,51.16
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RPG00,OXLEAS NHS FOUNDATION TRUST,56,56,1,48.27022754,51.16
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RWR00,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,56,56,1,48.27022754,51.16
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,R1L00,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,28,28,1,24.19131377,25.58
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RKL00,WEST LONDON NHS TRUST,28,28,1,24.19131377,25.58
202304,Lithium carbonate 250mg tablets,0402030K0AAACAC,RX400,CUMBRIANORTHUMBERLANDTYNE AND WEAR NHS FOUNDATION TRUST,28,28,1,24.19131377,25.58
202304,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RXY00,KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,7,14,2,1.354381569,1.2
202304,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RVR00,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,4,4,1,0.432448111,0.34
202304,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RNU00,OXFORD HEALTH NHS FOUNDATION TRUST,14,56,4,4.930273555,4.76
202304,Lithium carbonate 400mg modified-release tablets,0402030K0AAAFAF,RQ400,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,14,42,3,3.697705166,3.57
